Afonso Cláudio,Águia Branca,Água Doce do Norte,Alegre,Alfredo Chaves,Alto Rio Novo,Anchieta,Apiacá,Aracruz,Atílio Vivacqua,Baixo Guandu,Barra de São Francisco,Boa Esperança,Bom Jesus do Norte,Brejetuba,Cachoeiro de Itapemirim,Cariacica,Castelo,Colatina,Conceição da Barra,Conceição do Castelo,Divino de São Lourenço,Domingos Martins,Dores do Rio Preto,Ecoporanga,Fundão,Governador Lindenberg,Guaçuí,Guarapari,Ibatiba,Ibiraçu,Ibitirama,Iconha,Irupi,Itaguaçu,Itapemirim,Itarana,Iúna,Jaguaré,Jerônimo Monteiro,João Neiva,Laranja da Terra,Linhares,Mantenópolis,Marataízes,Marechal Floriano,Marilândia,Mimoso do Sul,Montanha,Mucurici,Muniz Freire,Muqui,Nova Venécia,Pancas,Pedro Canário,Pinheiros,Piúma,Ponto Belo,Presidente Kennedy,Rio Bananal,Rio Novo do Sul,Santa Leopoldina,Santa Maria de Jetibá,Santa Teresa,São Domingos do Norte,São Gabriel da Palha,São José do Calçado,São Mateus,São Roque do Canaã,Serra,Sooretama,Vargem Alta,Venda Nova do Imigrante,Viana,Vila Pavão,Vila Valério,Vila Velha,Vitória
8,2,2,1,3,1,5,0,23,1,7,6,3,0,0,43,206,5,24,2,2,0,3,0,5,9,0,6,32,4,3,3,0,0,0,25,1,7,3,0,4,0,26,2,27,8,1,2,1,1,1,5,8,2,3,4,3,0,4,0,5,2,5,5,4,1,0,14,2,247,4,1,2,35,0,2,243,212
8,2,2,1,3,1,5,0,24,1,7,6,3,0,0,49,210,5,25,2,2,0,3,0,5,9,0,6,34,4,3,3,0,0,0,25,1,7,3,0,4,0,27,2,27,9,1,2,1,1,1,5,9,2,3,4,3,0,4,0,5,2,6,5,5,1,0,15,2,252,4,1,2,36,0,2,251,221
8,2,2,1,3,1,6,0,27,1,7,6,3,0,0,54,215,5,26,3,2,0,3,0,5,10,0,7,34,4,3,3,0,0,0,26,1,7,4,0,4,0,27,2,29,11,2,2,1,1,2,5,9,2,3,4,4,0,4,0,5,2,6,5,6,1,0,15,2,256,4,1,2,37,0,2,254,227
8,2,2,2,3,1,6,0,29,1,7,6,3,0,0,56,218,5,26,3,2,0,3,0,5,9,0,7,34,4,3,3,0,0,0,27,1,7,4,0,4,0,27,2,30,12,2,2,1,1,2,5,9,2,4,4,5,0,4,0,5,2,6,5,6,1,0,15,2,260,4,1,2,38,0,2,257,232
8,2,2,2,3,1,6,1,29,1,7,6,3,0,0,57,220,5,26,3,2,0,3,0,5,9,0,6,34,4,4,3,0,0,0,27,1,7,4,0,4,0,27,2,31,12,2,2,1,1,2,5,9,2,4,5,5,0,4,0,5,2,6,6,6,1,0,15,2,265,5,1,2,38,0,2,257,233
8,2,2,2,3,1,6,1,29,2,7,6,3,0,0,57,224,5,26,3,2,0,3,0,5,9,0,6,34,4,4,3,0,0,0,27,1,8,4,0,4,0,32,2,31,12,2,2,1,1,3,5,10,2,4,5,5,0,4,1,5,2,6,6,6,1,0,15,2,269,5,1,2,38,0,2,270,233
8,2,2,4,3,1,6,1,29,2,7,6,4,0,0,57,224,5,28,4,2,0,4,0,5,9,0,6,38,4,4,3,0,0,0,27,2,9,4,0,4,0,35,2,32,12,3,2,1,1,3,5,10,2,4,6,5,0,4,1,5,2,7,6,7,1,0,15,3,282,5,1,2,38,0,2,280,243
8,2,2,4,3,1,7,1,30,2,7,6,4,1,0,58,233,5,34,4,2,0,4,0,5,9,0,6,39,4,4,3,0,0,0,29,1,9,4,0,4,0,36,2,32,13,3,2,1,1,3,5,10,2,4,6,5,0,4,2,5,2,7,6,7,2,0,15,3,283,6,1,2,38,0,2,281,254
8,2,2,4,3,1,8,1,30,2,8,6,4,1,0,61,240,5,36,4,2,0,4,0,5,9,0,7,41,4,4,3,0,0,0,29,1,9,4,0,4,0,38,2,32,14,3,2,1,1,3,5,10,2,4,6,5,0,4,2,5,3,7,6,7,2,0,15,3,287,6,1,2,40,0,2,284,252
8,2,2,4,3,1,9,1,30,2,8,6,4,1,0,66,241,6,38,4,2,0,4,1,6,9,0,7,42,4,4,3,1,0,0,30,1,9,4,0,4,0,38,2,32,14,3,2,1,1,3,5,11,2,4,6,5,0,4,2,5,3,7,6,7,2,0,16,3,289,7,1,3,40,0,3,288,261
8,2,2,5,3,2,10,1,30,2,9,6,4,1,0,67,240,6,38,4,2,0,4,1,6,9,0,7,46,4,4,3,0,0,0,30,1,9,4,1,4,0,38,2,32,14,3,2,2,1,3,5,13,2,4,6,6,0,4,3,5,3,7,6,7,3,0,16,3,289,7,1,3,40,0,3,294,266
9,2,2,5,3,2,10,2,32,2,9,6,4,2,0,71,244,7,39,4,2,0,4,1,6,9,0,7,47,4,4,3,0,0,0,30,1,11,4,1,5,0,38,2,32,14,3,2,3,1,3,6,14,2,4,6,6,0,5,3,5,3,7,6,7,4,0,17,3,298,6,2,3,40,0,3,298,269
9,2,3,5,3,2,10,2,32,2,9,6,4,2,0,74,246,7,40,4,2,0,4,1,6,9,0,7,47,6,4,3,1,0,0,31,1,12,4,1,5,0,40,2,33,15,3,2,3,1,3,6,14,3,5,6,6,0,5,3,5,3,7,6,7,4,0,17,4,306,6,2,3,40,0,3,302,272
10,2,3,6,3,2,10,2,32,2,9,6,4,2,0,74,248,7,40,4,2,0,6,1,6,9,0,7,50,6,4,3,0,0,0,31,1,12,4,1,5,0,41,2,33,15,3,2,3,1,3,6,14,4,5,6,6,1,5,3,5,3,7,6,7,4,0,20,4,310,6,2,3,40,0,3,307,273
10,2,3,6,3,2,10,2,34,2,9,6,4,2,0,75,252,9,42,4,2,0,6,1,6,9,0,7,51,6,4,3,0,0,0,31,1,12,4,1,5,0,42,2,33,15,3,2,3,1,3,7,14,4,5,8,6,1,5,3,5,3,7,6,7,4,0,20,4,317,6,2,3,40,0,3,310,278
10,2,3,6,3,2,11,2,35,2,9,7,4,2,0,78,255,10,48,5,2,0,6,1,6,9,0,7,53,6,6,3,0,0,0,32,1,13,4,1,5,0,43,2,33,15,3,2,3,1,3,7,14,4,5,9,6,1,5,3,5,3,7,6,7,6,0,22,4,321,6,2,3,40,0,3,319,285
10,2,3,6,3,2,11,2,35,2,9,7,4,2,0,79,258,10,51,5,2,0,6,1,6,9,0,7,54,6,6,3,0,1,0,32,1,13,5,1,5,0,44,2,33,15,3,2,3,1,3,7,14,4,5,9,6,1,5,3,6,3,8,6,7,6,0,22,4,325,6,2,3,41,0,3,322,285
10,2,3,6,3,2,11,2,35,2,9,7,4,2,0,79,259,10,53,5,2,0,6,1,6,9,0,7,58,6,6,3,0,1,0,32,1,13,5,1,5,0,44,2,33,15,3,2,3,1,3,7,14,4,5,9,6,1,5,3,8,3,8,6,7,7,0,23,4,329,6,3,3,43,0,3,328,287
10,2,3,6,3,2,11,2,35,2,9,7,4,2,0,81,263,10,54,5,2,0,6,1,6,10,0,7,63,6,6,3,0,1,0,32,1,13,5,1,5,0,45,2,36,15,3,2,3,1,3,7,14,4,5,9,7,1,6,3,8,3,8,6,8,7,0,23,4,348,6,3,3,43,0,3,329,290
10,2,3,8,3,2,12,2,35,2,9,7,4,2,0,81,265,10,55,5,2,0,6,1,6,10,0,7,64,6,6,3,0,1,0,33,1,13,5,1,5,1,45,2,35,15,3,2,3,1,3,7,14,4,5,9,8,1,6,3,8,3,8,6,8,8,0,23,4,353,6,3,3,45,0,3,335,294
10,2,3,7,3,2,12,2,36,2,9,7,4,2,0,83,265,11,56,5,2,0,6,1,6,10,0,7,64,7,6,3,0,1,0,33,1,13,5,1,5,1,47,2,35,16,3,2,3,1,3,7,14,4,5,9,9,1,7,4,8,4,8,6,8,8,0,23,4,353,6,4,3,45,0,3,337,296
10,2,3,7,3,2,12,2,37,2,9,7,4,2,0,84,266,11,58,5,2,0,6,1,6,10,0,7,68,6,7,4,0,1,0,33,1,13,5,1,5,1,53,2,36,16,3,3,3,1,3,7,14,4,5,9,9,1,7,4,8,4,8,6,8,8,0,23,4,358,6,4,3,46,0,4,337,301
10,2,3,7,3,2,13,2,40,2,9,7,4,3,0,86,271,11,58,6,2,0,6,1,6,10,0,7,68,6,7,4,0,1,0,33,1,13,5,1,5,1,53,3,36,16,3,3,3,1,3,7,14,4,6,9,9,1,7,4,8,4,8,6,8,9,0,23,4,359,7,4,3,46,0,4,339,306
10,2,3,7,4,2,14,2,40,2,9,8,4,3,0,86,276,12,62,6,2,0,6,1,6,10,0,8,68,6,7,4,0,1,0,33,1,15,5,3,5,1,55,3,36,16,3,3,3,1,3,7,14,4,7,9,9,1,7,5,8,5,8,6,8,9,0,24,4,359,7,4,3,48,0,4,342,308
10,2,3,8,4,2,14,2,40,2,9,8,4,3,0,88,279,14,62,6,2,0,6,1,6,10,0,9,68,7,7,4,0,1,0,33,1,16,5,3,5,1,55,3,36,16,3,3,3,1,3,7,15,4,7,9,9,1,7,5,8,5,8,6,8,9,0,26,4,361,7,4,3,48,0,4,353,315
10,2,3,8,4,2,14,2,43,2,9,8,5,3,0,90,285,14,63,6,2,0,6,1,6,10,0,9,68,7,7,4,0,1,0,33,1,17,5,3,5,1,58,3,37,16,3,3,4,1,3,7,15,4,8,9,9,1,8,5,8,5,8,6,8,9,0,26,4,365,7,4,3,49,0,6,358,318
11,2,3,8,4,2,14,2,43,2,9,9,6,3,0,92,287,14,64,7,2,0,6,1,6,10,0,11,69,7,7,4,0,1,0,33,1,17,5,3,5,1,60,3,37,16,3,3,4,1,3,7,15,4,8,9,10,1,9,5,9,5,8,6,8,10,0,27,5,366,7,4,3,49,0,6,360,321
11,2,3,8,4,2,14,2,43,2,9,9,7,3,0,92,293,14,68,7,2,0,6,1,6,10,0,11,71,7,7,4,0,1,0,33,1,17,5,3,5,1,60,3,38,16,3,3,4,1,3,7,16,4,8,10,10,1,9,5,9,5,8,6,8,10,0,31,5,370,7,4,4,49,0,6,367,321
11,2,3,10,4,2,14,2,43,2,9,9,7,3,0,93,294,16,70,7,2,0,6,1,6,10,0,11,71,7,7,4,0,2,0,33,1,17,5,3,5,1,60,3,38,16,3,3,4,1,3,7,16,4,8,10,10,1,9,5,9,5,8,6,8,10,0,31,5,376,7,5,4,49,0,6,373,320
11,2,3,10,4,2,14,2,43,2,9,9,8,3,0,94,299,17,71,7,2,0,6,1,6,10,0,11,73,7,7,4,0,2,0,34,1,17,5,3,5,1,64,3,39,16,3,3,4,1,3,7,17,4,8,10,10,1,9,5,9,6,8,6,8,10,0,31,5,389,7,5,4,50,0,7,374,320
12,2,3,10,4,2,14,2,43,2,10,10,8,3,0,94,303,17,72,7,2,0,6,1,6,11,0,11,73,7,9,4,0,2,0,35,1,17,5,3,5,1,65,3,39,16,3,3,4,1,4,7,17,4,8,10,10,1,9,5,9,6,8,6,8,10,0,35,5,391,7,5,4,51,0,7,376,325
12,2,3,10,4,2,14,2,44,2,10,10,8,3,0,95,307,18,74,7,2,0,6,1,7,11,0,11,74,7,9,4,0,2,0,35,1,17,5,3,5,1,66,3,40,17,3,3,4,1,4,8,17,4,8,10,10,1,10,5,10,6,8,6,8,10,0,35,5,396,8,5,5,52,0,7,381,329
12,2,3,10,4,3,15,2,45,2,10,10,9,3,0,97,315,18,75,7,2,0,6,1,7,11,0,11,74,7,9,4,0,2,0,35,1,17,5,3,5,1,66,3,40,17,3,3,4,1,4,8,18,4,8,10,10,1,11,5,10,6,8,6,8,10,0,35,5,400,8,6,5,53,0,7,381,333
12,2,3,10,4,3,15,2,45,2,11,10,9,3,0,98,323,18,75,8,3,0,6,1,7,12,0,11,74,7,9,4,0,2,0,35,1,17,5,3,5,1,68,3,40,17,3,3,4,1,4,8,18,4,8,10,10,1,11,5,10,6,8,6,8,10,0,36,5,401,8,8,7,54,0,8,383,336
12,2,3,10,4,4,15,2,48,2,10,10,10,3,0,99,322,19,76,8,3,0,6,1,7,13,0,11,77,7,9,4,0,2,0,35,1,17,5,3,5,1,69,4,40,17,3,3,4,1,4,8,18,4,8,10,10,1,11,5,10,6,8,6,8,10,1,37,5,403,9,8,7,54,0,9,385,340
12,2,4,10,4,4,15,2,49,2,10,10,10,3,0,101,324,19,78,8,3,0,6,1,7,13,0,11,79,7,9,4,0,2,0,35,1,17,5,3,5,1,71,4,40,17,3,3,4,1,4,8,18,4,8,11,10,1,11,5,10,6,8,7,8,10,1,37,5,409,9,8,8,54,0,9,388,342
12,3,5,11,4,4,15,2,52,2,10,10,10,3,0,101,327,20,79,8,3,0,6,1,7,13,0,12,80,7,9,4,0,2,0,35,1,17,5,3,5,1,71,4,40,17,3,3,4,1,4,8,18,4,8,11,10,1,12,5,10,6,8,7,8,11,1,37,5,414,9,8,8,54,0,9,390,342
12,3,5,11,4,4,15,2,53,2,10,10,11,3,0,102,330,20,81,8,3,0,7,1,7,13,0,12,79,7,9,4,0,2,0,35,1,17,5,3,5,1,72,4,41,17,3,3,4,1,4,8,18,4,8,11,10,1,12,5,10,6,8,7,8,11,1,38,5,418,9,8,8,54,0,9,395,345
12,3,5,12,4,4,15,2,53,2,12,11,11,3,0,103,331,21,82,8,3,0,9,1,7,13,0,12,79,9,9,4,0,2,0,35,1,18,5,3,5,1,72,4,42,17,3,3,4,1,4,8,19,4,8,11,10,1,12,5,10,6,8,7,8,12,1,39,5,422,9,8,8,54,0,9,400,348
12,3,5,12,4,5,16,2,53,2,12,12,11,5,0,105,334,21,83,8,3,0,8,1,7,13,0,12,79,10,9,4,0,2,0,35,1,19,5,3,5,1,72,4,42,17,3,3,4,1,4,8,21,6,9,11,10,1,12,6,10,6,8,7,8,12,2,39,5,424,9,9,8,54,0,9,405,353
12,3,5,12,4,5,16,2,54,2,12,12,11,5,0,107,340,21,83,8,3,0,8,1,7,13,0,12,79,10,9,4,0,2,0,35,1,19,5,3,5,1,74,4,42,17,3,3,4,1,4,8,21,6,9,12,10,1,12,6,10,6,8,7,8,12,2,39,5,423,9,9,8,54,0,9,407,356
12,3,5,12,4,5,17,2,54,2,12,12,11,5,0,107,346,22,85,8,3,0,8,1,7,13,0,12,81,10,9,4,0,2,0,35,1,19,5,3,5,1,76,4,42,17,3,3,4,1,4,8,21,6,9,12,10,1,13,6,10,6,8,7,8,12,2,39,5,424,9,9,8,55,0,9,409,357
12,3,5,12,4,5,17,2,54,3,14,12,11,5,0,109,348,22,85,8,3,0,8,1,7,14,0,12,81,10,9,4,0,2,0,35,1,19,6,3,5,1,76,4,43,17,3,3,5,1,4,8,22,6,9,13,10,1,13,6,10,6,8,7,8,12,3,41,5,427,9,9,8,55,0,9,411,357
12,3,5,12,4,5,17,2,57,3,14,13,11,5,0,109,348,23,84,10,3,0,8,1,7,15,0,12,82,10,9,4,0,3,0,35,1,19,6,3,6,1,76,4,43,17,3,4,5,1,4,9,22,6,9,14,10,1,13,7,10,6,8,7,8,13,2,42,6,432,9,9,8,55,0,9,415,358
12,3,5,12,4,5,17,2,57,3,14,14,11,5,0,110,351,23,85,10,3,0,8,1,7,15,0,12,83,10,9,4,0,3,0,35,1,19,6,3,6,1,76,4,43,17,3,4,5,1,4,9,23,6,9,14,11,1,13,7,11,6,8,7,8,13,2,43,6,435,9,9,8,56,0,9,417,362
12,3,5,12,4,5,17,2,57,3,14,14,11,5,0,111,353,23,85,10,3,0,8,1,7,15,0,12,83,10,9,4,0,4,1,37,1,19,6,3,6,1,77,5,44,17,3,4,6,1,4,9,23,6,9,14,11,1,13,7,11,6,8,7,8,13,2,43,6,440,9,9,8,56,1,10,422,366
12,3,5,12,5,5,17,2,57,3,14,15,12,5,0,113,356,23,87,10,3,0,8,1,7,15,0,12,85,10,9,4,0,4,1,37,1,19,6,3,6,1,77,5,44,17,3,4,6,1,4,9,23,6,9,14,11,1,14,7,11,6,8,7,8,13,2,44,6,443,9,10,8,56,1,10,426,371
12,3,6,12,5,5,18,2,57,3,14,15,12,5,0,113,356,25,87,10,3,0,8,1,8,16,0,12,85,10,9,4,0,4,2,38,1,19,6,3,6,1,80,5,44,17,3,4,6,1,4,9,24,6,9,14,11,1,15,7,11,6,8,8,8,13,2,44,6,443,9,10,9,56,1,10,427,374
12,3,6,13,5,5,18,2,57,3,14,15,12,5,0,116,356,25,87,10,3,0,8,1,8,16,0,12,87,10,9,4,0,4,1,39,1,19,6,3,6,2,80,5,44,17,3,4,6,1,4,9,24,6,9,15,11,1,17,7,11,6,8,8,8,13,2,46,6,443,9,10,9,56,1,10,432,376
13,3,6,13,5,5,18,2,58,4,14,16,12,5,0,118,356,25,90,10,3,0,8,1,8,16,0,12,87,10,9,4,0,4,1,39,1,19,6,3,6,2,81,5,44,17,3,4,6,1,4,9,24,6,10,15,11,1,17,7,11,6,8,8,8,14,2,47,6,446,9,10,9,57,1,10,432,380
14,3,6,13,5,5,18,2,59,4,15,16,12,5,0,119,357,25,94,10,3,0,9,1,8,16,0,12,88,10,9,4,0,4,1,40,1,19,6,3,6,2,82,5,44,17,3,4,6,1,4,9,24,6,10,15,12,1,17,7,11,6,8,8,8,15,3,47,6,450,10,10,9,57,1,10,433,382
14,3,6,13,5,5,18,2,62,4,15,17,12,5,0,119,358,25,96,10,4,0,9,1,8,16,0,13,88,10,9,4,0,4,1,40,1,20,7,3,6,2,84,5,44,17,3,4,6,1,4,9,24,6,10,15,13,1,17,7,12,7,8,8,8,15,3,49,6,452,10,10,9,58,1,10,434,383
14,3,6,14,5,5,19,2,61,4,15,17,12,5,0,121,360,25,96,10,4,0,9,1,8,16,0,13,91,10,9,4,0,4,1,40,1,20,7,3,6,2,86,6,44,17,3,4,6,1,4,9,24,6,10,15,13,1,17,7,12,7,9,8,8,16,3,49,6,453,11,10,9,58,1,10,440,385
15,3,6,14,5,5,19,2,62,4,15,18,12,5,0,122,364,25,96,11,4,0,9,1,8,16,0,13,91,10,9,4,0,4,1,40,3,20,8,4,6,2,87,7,44,17,3,4,6,1,4,9,24,6,10,15,13,1,17,7,12,8,9,9,8,16,3,49,6,456,11,10,9,57,1,10,443,384
15,3,6,14,5,5,19,2,62,4,15,18,12,5,0,123,366,25,96,11,4,0,9,1,8,16,0,13,91,10,9,4,0,4,1,40,3,20,8,4,6,2,87,7,44,17,3,4,6,1,4,9,24,6,10,15,13,1,17,7,12,8,9,9,8,16,3,50,6,458,11,10,9,58,1,10,444,383
15,3,6,14,5,5,19,2,64,4,15,18,12,5,0,126,370,25,98,11,4,0,9,1,8,16,0,14,91,10,9,4,0,4,1,41,3,20,9,5,6,2,88,7,45,17,3,5,7,1,4,9,24,6,10,15,13,1,17,7,12,8,9,9,8,16,3,53,6,459,11,10,9,58,1,10,448,382
15,3,6,14,5,5,19,3,65,5,15,18,12,5,0,128,373,25,100,11,4,0,9,1,9,16,0,14,92,10,9,4,0,5,1,41,2,20,9,5,6,2,89,7,45,17,3,5,7,1,4,9,24,6,11,15,13,1,17,8,12,9,9,9,8,17,3,53,7,461,12,10,9,58,1,10,448,384
15,3,6,14,5,6,19,3,65,5,15,18,12,5,0,131,378,25,100,12,4,0,9,1,9,16,0,15,93,10,9,4,0,5,1,41,2,20,9,5,6,2,90,7,45,18,3,5,7,1,4,9,25,6,11,15,15,1,17,8,12,9,9,9,8,18,3,54,7,465,12,10,9,58,1,10,449,389
15,3,6,14,5,6,20,4,65,5,15,20,12,5,0,132,380,26,102,12,4,0,9,1,9,16,1,15,93,10,9,4,0,5,1,41,2,21,9,5,6,2,92,7,45,18,3,5,8,1,4,9,25,7,12,15,15,1,17,8,12,9,9,9,8,18,3,54,7,469,13,10,9,58,1,10,450,389
16,3,7,14,5,6,20,4,65,5,15,20,12,5,0,132,385,26,102,12,4,0,9,1,9,16,1,15,93,10,9,4,0,5,1,41,2,21,9,5,7,2,96,7,45,18,3,5,8,2,4,9,25,7,12,16,16,1,17,8,12,10,10,9,8,18,3,54,7,473,13,10,9,58,1,10,452,391
16,3,7,15,5,6,20,4,66,5,15,20,12,5,0,134,389,27,103,12,4,0,9,1,9,16,1,16,94,10,9,4,0,6,1,41,2,21,9,6,7,2,96,7,45,18,3,5,8,2,4,9,25,7,12,17,16,1,17,8,12,10,10,9,8,19,3,54,7,471,13,10,9,57,1,10,456,392
16,3,7,15,5,6,20,4,66,5,15,20,12,5,0,135,391,28,103,12,4,0,9,1,9,17,1,16,93,10,9,5,0,6,1,41,2,21,10,6,7,2,98,7,46,18,3,5,8,2,4,9,25,7,12,17,16,1,17,8,12,10,10,9,8,20,3,55,7,468,14,10,9,57,1,10,457,394
16,3,7,15,5,6,20,4,66,5,15,20,12,5,0,137,393,28,103,12,4,0,9,1,9,17,1,16,94,10,9,5,0,6,1,41,2,21,10,6,7,2,98,7,47,18,3,5,8,2,4,9,25,7,14,17,17,1,17,8,12,10,10,9,8,21,3,58,7,467,14,10,9,58,1,10,461,395
16,3,7,15,5,6,20,4,66,5,15,20,12,5,0,138,393,27,104,12,4,1,9,1,9,17,1,17,94,10,9,5,0,6,1,41,2,21,10,6,7,2,103,7,47,18,3,5,8,2,4,9,25,7,14,17,17,1,17,8,12,11,10,9,8,21,3,58,7,468,15,10,9,58,1,10,465,397
16,4,7,15,5,5,20,4,66,5,14,21,12,5,0,139,396,28,105,12,4,1,10,1,9,17,1,17,94,11,9,5,0,7,1,41,2,21,10,6,7,2,103,7,47,18,3,5,8,2,4,9,25,8,14,17,17,1,17,8,12,11,10,9,8,21,3,61,7,473,15,10,9,58,1,10,466,398
16,4,7,15,5,5,20,4,66,5,14,21,12,5,0,141,400,28,107,12,4,1,12,1,9,17,1,17,94,11,10,5,0,7,1,41,2,21,10,6,7,2,103,7,47,19,3,5,8,2,4,10,25,8,14,17,17,1,17,8,12,11,10,9,8,21,3,62,7,474,15,10,9,60,1,10,468,399
16,4,7,15,5,5,20,4,66,5,14,21,13,5,0,147,402,28,107,12,4,1,12,1,9,17,1,17,94,11,10,5,0,7,1,41,2,21,10,7,7,2,103,7,47,19,3,5,8,2,4,10,25,8,14,17,18,1,17,8,12,11,10,9,8,21,3,62,7,471,15,10,9,61,1,10,471,402
16,4,7,15,5,5,20,4,66,5,15,21,13,5,0,148,404,28,109,12,4,1,12,1,9,17,1,17,97,11,10,5,0,7,1,42,2,21,10,7,7,2,103,7,47,19,3,5,8,2,5,10,26,8,14,17,18,1,17,8,12,11,10,9,8,21,3,63,7,469,15,10,10,61,1,10,471,406
16,4,7,15,5,5,20,4,66,5,15,22,13,5,0,149,406,28,109,12,4,1,13,1,9,17,1,17,97,11,10,5,0,7,1,42,2,21,10,7,7,2,103,7,47,19,3,5,8,2,5,10,26,8,14,17,18,1,18,9,12,11,10,9,8,21,3,63,7,468,15,10,10,61,1,10,472,407
16,4,7,15,5,6,20,4,66,5,15,23,13,5,0,149,408,28,109,12,4,1,13,1,9,17,1,17,99,11,10,5,0,7,1,42,2,21,10,7,7,2,105,7,47,19,3,5,8,2,5,10,26,8,14,17,18,1,18,9,12,11,10,9,8,21,3,66,7,465,15,10,10,61,1,10,474,405
16,4,7,15,6,6,20,4,67,5,15,24,13,5,0,151,410,28,112,12,4,1,13,1,9,18,1,17,98,11,10,5,0,7,1,43,2,21,10,7,7,2,107,7,48,19,3,5,8,2,5,10,27,8,14,17,18,2,18,8,12,11,10,9,8,21,3,68,7,467,15,11,10,62,1,10,477,407
17,4,7,15,6,6,20,4,68,5,15,24,13,6,0,151,413,28,112,12,4,1,13,1,9,18,1,17,100,12,10,5,0,7,1,44,2,21,10,7,8,2,111,7,48,19,3,5,8,2,5,10,28,8,15,17,18,2,18,8,12,11,10,9,8,22,3,71,7,468,15,11,10,62,1,10,478,409
17,4,7,15,6,8,20,4,68,5,15,24,13,6,0,153,413,28,112,12,4,1,14,1,9,18,1,18,103,12,10,5,0,7,1,44,3,21,11,7,8,2,112,7,48,19,3,5,8,2,5,10,28,9,15,17,18,3,18,8,12,11,10,9,8,23,3,72,7,470,15,11,10,63,1,10,479,409
17,4,7,15,6,7,20,4,69,5,15,24,13,6,0,154,414,29,112,12,4,1,13,1,9,18,1,18,103,13,10,5,0,7,1,44,2,21,12,7,8,2,113,7,48,19,3,5,8,2,5,11,28,9,16,18,18,3,19,8,12,11,10,9,8,23,3,73,7,470,15,11,10,64,1,10,479,409
17,4,7,15,6,7,20,4,69,5,15,24,13,6,0,154,416,29,112,13,4,1,13,1,9,18,1,18,103,13,10,5,0,7,1,44,2,21,12,7,8,2,112,7,48,19,3,5,8,2,5,11,28,10,16,18,19,3,19,8,12,11,10,9,8,23,3,73,7,473,15,11,10,65,1,10,481,411
17,4,7,15,6,8,20,4,69,5,15,24,13,6,0,154,417,29,112,13,4,1,15,1,9,18,1,18,103,14,10,5,0,7,1,44,2,22,12,7,8,2,116,7,49,19,3,5,8,2,5,11,28,10,16,18,19,3,19,8,12,11,10,9,8,23,4,74,7,474,15,11,10,65,1,10,481,411
17,4,7,16,6,8,20,4,69,5,15,24,13,6,0,156,420,29,112,13,4,1,15,1,9,18,1,18,103,15,10,5,0,7,1,44,2,22,12,7,8,2,117,7,49,19,3,5,8,2,5,11,28,10,17,19,19,3,19,8,12,11,10,9,8,23,4,74,7,474,15,11,10,65,1,10,483,411
17,4,7,16,6,8,20,4,71,5,16,24,13,6,0,157,424,29,112,13,4,1,15,1,9,18,1,18,103,15,10,5,0,8,1,45,2,22,12,7,8,2,118,7,49,19,3,6,9,2,5,11,28,10,17,19,19,3,19,8,12,11,10,9,8,23,4,74,7,474,15,11,10,65,1,10,486,413
17,4,7,16,6,8,20,4,71,5,17,24,13,6,0,158,426,29,114,13,4,1,15,1,9,18,1,18,104,15,10,5,0,8,1,45,2,22,12,7,8,2,119,7,49,19,3,6,9,2,6,11,29,10,17,19,19,3,19,8,12,11,10,9,8,23,5,74,7,475,15,11,10,65,1,10,487,414
17,4,7,16,6,8,20,4,72,5,17,24,13,6,0,158,427,29,114,13,4,1,15,1,9,18,1,18,104,15,10,5,0,8,1,45,2,22,12,7,9,2,119,7,50,19,3,6,9,2,6,11,29,10,17,20,19,3,19,8,12,11,10,9,8,23,5,75,7,478,15,11,10,65,1,10,485,415
17,4,7,17,7,8,20,4,72,5,17,25,13,6,0,160,429,29,115,14,4,1,15,1,9,18,1,18,104,15,10,5,0,8,1,45,2,22,12,7,9,2,119,7,52,19,3,7,9,2,6,11,30,10,17,20,19,3,19,8,12,11,10,9,8,23,5,75,7,484,15,11,10,65,1,10,486,413
17,5,7,17,7,8,20,4,72,5,17,26,13,6,0,163,429,29,116,13,4,1,15,1,9,18,1,18,104,15,10,5,0,8,1,45,2,22,12,8,9,2,119,7,52,19,3,8,9,2,6,11,30,10,17,20,19,4,19,8,12,11,10,9,8,25,5,75,7,485,15,11,10,65,1,10,486,413
18,5,7,17,7,8,20,4,72,5,17,26,13,6,0,164,430,29,116,14,4,1,15,1,9,18,1,19,105,15,10,5,0,8,1,45,2,22,12,8,9,2,120,7,52,19,3,8,9,2,6,11,30,11,18,21,20,5,19,8,12,11,10,9,8,25,5,75,7,484,15,11,10,65,1,10,486,414
18,5,7,17,7,8,20,4,72,5,18,26,13,6,0,165,432,29,116,15,4,1,15,1,9,18,1,19,105,15,10,5,0,8,1,45,2,22,12,8,9,2,121,7,52,20,3,8,10,2,6,11,30,11,18,21,20,5,19,8,12,11,10,9,8,25,5,76,7,487,15,11,10,65,1,10,487,415
18,5,7,17,7,8,20,4,72,5,18,27,13,6,0,165,432,29,116,15,5,1,15,1,9,18,1,19,105,15,10,5,0,8,1,45,2,22,13,8,9,2,122,7,52,20,3,8,11,2,6,11,30,11,18,21,20,5,19,8,13,11,10,9,8,25,5,77,7,487,16,11,10,65,1,10,487,417
